CMPD_CHEMBLID,exp,smiles,inchi,selfies,iupac_name,exp_cat,target_2,target_5
CHEMBL2364611,1.71,Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N,"InChI=1S/C22H19N5O/c1-13-4-2-5-18(25-13)21-20(19-6-3-11-27(19)26-21)15-9-10-24-17-8-7-14(22(23)28)12-16(15)17/h2,4-5,7-10,12H,3,6,11H2,1H3,(H2,23,28)",[C][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=N][N][C][C][C][C][Ring1][Branch1][=C][Ring1][Branch2][C][=C][C][=N][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N],"4-[2-(6-methylpyridin-2-yl)-5,6-dihydro-4h-pyrrolo[2,1-e]pyrazol-3-yl]quinoline-6-carboxamide",medium,0,1
CHEMBL1493,3.42,CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,"InChI=1S/C24H25NO4/c1-17-21(26)19-11-8-12-20(23(19)29-22(17)18-9-4-2-5-10-18)24(27)28-16-15-25-13-6-3-7-14-25/h2,4-5,8-12H,3,6-7,13-16H2,1H3",[C][C][=C][Branch2][Ring1][#C][O][C][=C][Branch1][O][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][=Branch1][C][=O][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2-piperidin-1-ylethyl 3-methyl-4-oxo-2-phenylchromene-8-carboxylate,very large,1,4
CHEMBL6549,1.78,Nc1nc(N)c2cc(Br)ccc2n1,"InChI=1S/C8H7BrN4/c9-4-1-2-6-5(3-4)7(10)13-8(11)12-6/h1-3H,(H4,10,11,12,13)",[N][C][=N][C][Branch1][C][N][=C][C][=C][Branch1][C][Br][C][=C][C][Ring1][#Branch1][=N][Ring1][N],"6-bromoquinazoline-2,4-diamine",medium,0,1
CHEMBL456,0.02,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,"InChI=1S/C13H12Cl2O4/c1-3-7(2)13(18)8-4-5-9(12(15)11(8)14)19-6-10(16)17/h4-5H,2-3,6H2,1H3,(H,16,17)",[C][C][C][=Branch1][C][=C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][O][C][C][=Branch1][C][=O][O][C][Branch1][C][Cl][=C][Ring1][N][Cl],"2-[2,3-dichloro-4-(2-methylidenebutanoyl)phenoxy]acetic acid",small,0,0
CHEMBL479,3.76,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,"InChI=1S/C21H26N2S2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",[C][S][C][=C][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][N][C][C][C][C][C][C][C][N][Ring1][=Branch1][C][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine,very large,1,4
CHEMBL1773,0.67,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,"InChI=1S/C15H22FN3O6/c1-3-4-5-6-24-15(23)18-12-9(16)7-19(14(22)17-12)13-11(21)10(20)8(2)25-13/h7-8,10-11,13,20-21H,3-6H2,1-2H3,(H,17,18,22,23)/t8-,10-,11-,13-/m1/s1",[C][C][C][C][C][O][C][=Branch1][C][=O][N][C][=N][C][=Branch1][C][=O][N][Branch1][=Branch1][C][=C][Ring1][#Branch1][F][C@@H1][O][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@H1][Ring1][#Branch1][O],"pentyl n-[1-[(2r,3r,4s,5r)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoro-2-oxopyrimidin-4-yl]carbamate",small,0,0
CHEMBL2144380,3.16,COc1ccc(cc1OC)c2csc(NC(=O)c3c(C)onc3C)n2,"InChI=1S/C17H17N3O4S/c1-9-15(10(2)24-20-9)16(21)19-17-18-12(8-25-17)11-5-6-13(22-3)14(7-11)23-4/h5-8H,1-4H3,(H,18,19,21)",[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][S][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][N][=C][Ring1][=Branch1][C][=N][Ring1][#C],"n-[4-(3,4-dimethoxyphenyl)-1,3-thiazol-2-yl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",large,1,3
CHEMBL2030440,1.94,CS(=O)(=O)Cc1cc(nc(n1)c2ccccc2)N3CCOCC3,"InChI=1S/C16H19N3O3S/c1-23(20,21)12-14-11-15(19-7-9-22-10-8-19)18-16(17-14)13-5-3-2-4-6-13/h2-6,11H,7-10,12H2,1H3",[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=Branch1][S][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1],4-(methylsulfonylmethyl)-6-morpholin-4-yl-2-phenylpyrimidine,medium,0,2
CHEMBL1076330,2.69,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,"InChI=1S/C15H12N6S/c1-21-8-19-10(9-5-3-2-4-6-9)12(21)15-20-11-13(16)17-7-18-14(11)22-15/h2-8H,1H3,(H2,16,17,18)",[C][N][C][=N][C][Branch1][=Branch2][C][C][=C][C][=C][C][=Ring1][=Branch1][=C][Ring1][O][C][=N][C][C][Branch1][C][N][=N][C][=N][C][=Ring1][#Branch1][S][Ring1][#Branch2],"2-(3-methyl-5-phenylimidazol-4-yl)-[1,3]thiazolo[4,5-e]pyrimidin-7-amine",large,1,3
CHEMBL214849,1.28,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,"InChI=1S/C28H33F2N7O4/c1-3-8-37(10-11-38)9-5-12-41-24-16-22-19(15-23(24)40-2)28(32-17-31-22)34-25-13-18(35-36-25)14-26(39)33-21-7-4-6-20(29)27(21)30/h4,6-7,13,15-17,38H,3,5,8-12,14H2,1-2H3,(H,33,39)(H2,31,32,34,35,36)",[C][C][C][N][Branch1][Ring2][C][C][O][C][C][C][O][C][=C][C][=N][C][=N][C][Branch2][Ring1][=C][N][C][C][=C][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][F][NH1][N][=Ring1][P][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][N][O][C],"n-(2,3-difluorophenyl)-2-[5-[[7-[3-(2-hydroxyethyl-propylamino)propoxy]-6-methoxyquinazolin-4-yl]amino]-2h-pyrazol-3-yl]acetamide",medium,0,1
CHEMBL11032,2.15,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,"InChI=1S/C25H24F3N5O5/c1-15(2)20(21(35)25(26,27)28)32-19(34)13-33-22(17-9-6-10-29-11-17)30-12-18(23(33)36)31-24(37)38-14-16-7-4-3-5-8-16/h3-12,15,20H,13-14H2,1-2H3,(H,31,37)(H,32,34)",[C][C][Branch1][C][C][C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=Branch1][=C][=C][N][=C][Ring1][#Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],"phenylmethyl n-[6-oxo-1-[2-oxo-2-[(1,1,1-trifluoro-4-methyl-2-oxopentan-3-yl)amino]ethyl]-2-pyridin-3-ylpyrimidin-5-yl]carbamate",large,0,2
CHEMBL184817,0.6,OC(=O)CCn1c2ccccc2c3ccccc13,"InChI=1S/C15H13NO2/c17-15(18)9-10-16-13-7-3-1-5-11(13)12-6-2-4-8-14(12)16/h1-8H,9-10H2,(H,17,18)",[O][C][=Branch1][C][=O][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1],3-carbazol-9-ylpropanoic acid,small,0,0
CHEMBL1388277,3.31,CSc1ncccc1C(=O)NCCc2ccc(Cl)cc2,"InChI=1S/C15H15ClN2OS/c1-20-15-13(3-2-9-18-15)14(19)17-10-8-11-4-6-12(16)7-5-11/h2-7,9H,8,10H2,1H3,(H,17,19)",[C][S][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],n-[2-(4-chlorophenyl)ethyl]-2-methylsulfanylpyridine-3-carboxamide,very large,1,4
CHEMBL6412,1.74,COc1nc(Cl)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,"InChI=1S/C17H17ClN4O3S/c1-22(2)13-8-4-7-12-11(13)6-5-9-14(12)26(23,24)21-16-17(25-3)20-15(18)10-19-16/h4-10H,1-3H3,(H,19,21)",[C][O][C][=N][C][Branch1][C][Cl][=C][N][=C][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][Branch1][C][C][C],n-(5-chloro-3-methoxypyrazin-2-yl)-5-dimethylaminonaphthalene-1-sulfonamide,medium,0,1
CHEMBL403225,3.53,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc3NC(=O)Sc13,"InChI=1S/C15H14ClFN4O2S2/c1-7(5-22)18-12-11-13(21-15(23)25-11)20-14(19-12)24-6-8-3-2-4-9(16)10(8)17/h2-4,7,22H,5-6H2,1H3,(H2,18,19,20,21,23)/t7-/m1/s1",[C][C@H1][Branch1][Ring1][C][O][N][C][=N][C][Branch1][#C][S][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][F][=N][C][N][C][=Branch1][C][=O][S][C][Ring2][Ring1][Ring2][=Ring1][=Branch1],"5-[(3-chloro-2-fluorophenyl)methylsulfanyl]-7-[[(2r)-1-hydroxypropan-2-yl]amino]-3h-[1,3]thiazolo[5,4-e]pyrimidin-2-one",very large,1,4
CHEMBL20969,0.54,C1CC(CCN1)c2ccccc2,"InChI=1S/C11H15N/c1-2-4-10(5-3-1)11-6-8-12-9-7-11/h1-5,11-12H,6-9H2",[C][C][C][Branch1][=Branch1][C][C][N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],4-phenylpiperidine,small,0,0
CHEMBL180155,3.1,CS(=O)(=O)c1ccc(CC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,"InChI=1S/C32H38N2O3S/c1-3-21-34(32(35)25-26-14-16-30(17-15-26)38(2,36)37)29-18-22-33(23-19-29)24-20-31(27-10-6-4-7-11-27)28-12-8-5-9-13-28/h3-17,29,31H,1,18-25H2,2H3",[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=N][C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][=C][C][C][C][N][Branch2][Ring1][=Branch1][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring2][C],"n-[1-[3,3-di(phenyl)propyl]piperidin-4-yl]-2-(4-methylsulfonylphenyl)-n-prop-2-enylacetamide",large,1,3
CHEMBL385723,1.62,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCCC5,"InChI=1S/C23H25ClN4O4/c1-29-19-11-15-17(12-20(19)30-10-4-9-28-7-2-3-8-28)25-13-26-23(15)27-21-16(24)5-6-18-22(21)32-14-31-18/h5-6,11-13H,2-4,7-10,14H2,1H3,(H,25,26,27)",[C][O][C][=C][C][=C][Branch2][Ring1][C][N][C][=C][Branch1][C][Cl][C][=C][C][O][C][O][C][Ring1][#Branch2][=Ring1][Branch1][N][=C][N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch1][O][C][C][C][N][C][C][C][C][Ring1][Branch1],"n-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-pyrrolidin-1-ylpropoxy)quinazolin-4-amine",medium,0,1
CHEMBL186720,2.53,CN(C)CCOc1ccccc1Cc2ccccc2,"InChI=1S/C17H21NO/c1-18(2)12-13-19-17-11-7-6-10-16(17)14-15-8-4-3-5-9-15/h3-11H,12-14H2,1-2H3",[C][N][Branch1][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],"n,n-dimethyl-2-[2-(phenylmethyl)phenoxy]ethanamine",large,1,2
CHEMBL1191,-1.33,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,"InChI=1S/C9H10N4O2S2/c1-6-11-12-9(16-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)",[C][C][=N][N][=C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][S][Ring1][S],"4-amino-n-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide",very small,0,0
CHEMBL261713,3.23,ONC(=O)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c3ccc4ccccc4c3,"InChI=1S/C23H20N2O4S/c26-23(24-27)22(14-16-9-10-17-5-1-3-7-19(17)13-16)25-30(28,29)21-12-11-18-6-2-4-8-20(18)15-21/h1-13,15,22,25,27H,14H2,(H,24,26)/t22-/m1/s1",[O][N][C][=Branch1][C][=O][C@@H1][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],(2r)-n-hydroxy-3-naphthalen-2-yl-2-(naphthalen-2-ylsulfonylamino)propanamide,large,1,4
CHEMBL231450,0.74,COc1cc(\C=C/2\SC(=O)NC2=O)cc(OC)c1O,"InChI=1S/C12H11NO5S/c1-17-7-3-6(4-8(18-2)10(7)14)5-9-11(15)13-12(16)19-9/h3-5,14H,1-2H3,(H,13,15,16)/b9-5+",[C][O][C][=C][C][Branch1][=N][\C][=C][\S][C][=Branch1][C][=O][N][C][/-Ring1][=Branch1][=O][=C][C][Branch1][Ring1][O][C][=C][Ring1][S][O],"(5e)-5-[(4-hydroxy-3,5-dimethoxyphenyl)methylidene]-1,3-thiazolidine-2,4-dione",small,0,0
CHEMBL2171015,2.14,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,"InChI=1S/C23H27Cl2N3O4S/c24-21-7-6-20(16-22(21)25)32-19-10-12-27(13-11-19)18-8-14-28(15-9-18)33(30,31)26-23(29)17-4-2-1-3-5-17/h1-7,16,18-19H,8-15H2,(H,26,29)",[Cl][C][=C][C][=C][Branch2][Ring2][#Branch2][O][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][Cl],"n-[4-[4-(3,4-dichlorophenoxy)piperidin-1-yl]piperidin-1-yl]sulfonylbenzamide",large,0,2
CHEMBL339851,3.07,OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,"InChI=1S/C17H10Cl2F3NO2/c18-12-3-1-9(5-13(12)19)8-23-14-4-2-11(17(20,21)22)6-10(14)7-15(23)16(24)25/h1-7H,8H2,(H,24,25)",[O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch2][Ring1][Branch2][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][Branch1][C][F][Branch1][C][F][F],"1-[(3,4-dichlorophenyl)methyl]-5-(trifluoromethyl)indole-2-carboxylic acid",large,1,3
CHEMBL266128,1.26,Nc1ncnc2ccccc12,"InChI=1S/C8H7N3/c9-8-6-3-1-2-4-7(6)10-5-11-8/h1-5H,(H2,9,10,11)",[N][C][=N][C][=N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],quinazolin-4-amine,medium,0,1
CHEMBL1618018,-1.29,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,"InChI=1S/C16H21NO3/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11/h2-6,12-15,18H,7-10H2,1H3/t12-,13+,14+,15?",[C][N][C@@H1][C][C][C@H1][Ring1][Branch1][C][C@H1][Branch1][Ring2][C][Ring1][#Branch1][O][C][=Branch1][C][=O][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],"[(1r,5s)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 2-hydroxy-2-phenylacetate",very small,0,0
CHEMBL146855,0.6,C[C@H](N)COc1c(C)cccc1C,"InChI=1S/C11H17NO/c1-8-5-4-6-9(2)11(8)13-7-10(3)12/h4-6,10H,7,12H2,1-3H3/t10-/m0/s1",[C][C@H1][Branch1][C][N][C][O][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C],"(2s)-1-(2,6-dimethylphenoxy)propan-2-amine",small,0,0
CHEMBL340978,1.3,CC(C(=O)O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,"InChI=1S/C16H12ClNO3/c1-9(16(19)20)11-4-7-14-13(8-11)18-15(21-14)10-2-5-12(17)6-3-10/h2-9H,1H3,(H,19,20)",[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][O][C][=Branch1][Branch2][=N][C][Ring1][Branch1][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],"2-[2-(4-chlorophenyl)-1,3-benzoxazol-5-yl]propanoic acid",medium,0,1
CHEMBL134194,3.29,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,"InChI=1S/C18H23ClN2O/c19-16-14(2-1-3-15(16)20)17(22)21-10-18-7-11-4-12(8-18)6-13(5-11)9-18/h1-3,11-13H,4-10,20H2,(H,21,22)",[N][C][=C][C][=C][C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][=C][Ring2][Ring1][Ring2][Cl],n-(1-adamantylmethyl)-3-amino-2-chlorobenzamide,large,1,4
CHEMBL489340,2.95,CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3,"InChI=1S/C16H12O3/c1-10-15(11-5-3-2-4-6-11)16(18)13-8-7-12(17)9-14(13)19-10/h2-9,17H,1H3",[C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],7-hydroxy-2-methyl-3-phenylchromen-4-one,large,1,3
CHEMBL380005,1.88,CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,"InChI=1S/C32H39FN2O5S2/c1-4-35(32(36)23-24-5-13-29(14-6-24)41(2,37)38)28-17-20-34(21-18-28)22-19-31(25-7-11-27(33)12-8-25)26-9-15-30(16-10-26)42(3,39)40/h5-16,28,31H,4,17-23H2,1-3H3/t31-/m0/s1",[C][C][N][Branch2][Ring2][#C][C][C][C][N][Branch2][Ring2][Ring1][C][C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][Ring2][Ring1][#Branch2][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C],n-ethyl-n-[1-[(3s)-3-(4-fluorophenyl)-3-(4-methylsulfonylphenyl)propyl]piperidin-4-yl]-2-(4-methylsulfonylphenyl)acetamide,medium,0,2
CHEMBL2036587,2.9,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,"InChI=1S/C18H18N6O3/c25-16(17-22-23-18(27-17)21-13-4-2-1-3-5-13)20-14-6-7-15(19-12-14)24-8-10-26-11-9-24/h1-7,12H,8-11H2,(H,20,25)(H,21,23)",[O][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1][C][O][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=Ring1][N],"n-(6-morpholin-4-ylpyridin-3-yl)-5-(phenylamino)-1,3,4-oxadiazole-2-carboxamide",large,1,3
CHEMBL1381989,1.29,CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3,"InChI=1S/C13H19N3O2S/c1-13(2)7-9-10(11(17)14-8-13)19-12(15-9)16-3-5-18-6-4-16/h3-8H2,1-2H3,(H,14,17)",[C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][S][C][=Branch1][Branch2][=N][C][=Ring1][Branch1][C][Ring1][N][N][C][C][O][C][C][Ring1][=Branch1],"7,7-dimethyl-2-morpholin-4-yl-6,8-dihydro-5h-[1,3]thiazolo[5,4-c]azepin-4-one",medium,0,1
CHEMBL1200374,2.98,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,"InChI=1S/C20H24O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16H,1,4-5,7,9-10H2,2-3H3/t14-,15-,16-,19+,20-/m0/s1",[C][C@][C][C][C@H1][C@@H1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][N][Ring1][#Branch1][C][C@@H1][Ring1][P][C][C][C][Ring2][Ring1][Ring2][=O],"(8r,9s,10r,13s,14s)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",large,1,3
CHEMBL487273,1.27,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccccc3,"InChI=1S/C17H20N4O2S/c18-17(23)21-16-13(15(22)20-12-7-4-8-19-10-12)9-14(24-16)11-5-2-1-3-6-11/h1-3,5-6,9,12,19H,4,7-8,10H2,(H,20,22)(H3,18,21,23)/t12-/m0/s1",[N][C][=Branch1][C][=O][N][C][S][C][=Branch2][Ring1][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C@H1][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2-(carbamoylamino)-5-phenyl-n-[(3s)-piperidin-3-yl]thiophene-3-carboxamide,medium,0,1
CHEMBL278078,1.0,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3OC,"InChI=1S/C24H30N2O2/c1-4-26(5-2)24(27)20-12-10-18(11-13-20)23(19-14-16-25-17-15-19)21-8-6-7-9-22(21)28-3/h6-13,25H,4-5,14-17H2,1-3H3",[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][=Branch2][=C][C][C][N][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C],"n,n-diethyl-4-[(2-methoxyphenyl)-piperidin-4-ylidenemethyl]benzamide",medium,0,0
CHEMBL467399,1.67,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,"InChI=1S/C14H15ClN6O/c1-7-4-17-9(8(2)11(7)22-3)5-21-6-18-10-12(15)19-14(16)20-13(10)21/h4,6H,5H2,1-3H3,(H2,16,19,20)",[C][O][C][=C][Branch1][C][C][C][=N][C][Branch2][Ring1][Branch1][C][N][C][=N][C][=C][Branch1][C][Cl][N][=C][Branch1][C][N][N][=C][Ring1][O][Ring1][Branch2][=C][Ring2][Ring1][Ring1][C],"6-chloro-9-[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]purin-2-amine",medium,0,1
CHEMBL573108,2.32,CC(C)(C(=O)N)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,"InChI=1S/C23H31BrN8O3/c1-23(2,19(25)33)20(34)27-10-6-9-26-18-17(24)14-28-21(31-18)29-15-7-5-8-16(13-15)30-22(35)32-11-3-4-12-32/h5,7-8,13-14H,3-4,6,9-12H2,1-2H3,(H2,25,33)(H,27,34)(H,30,35)(H2,26,28,29,31)",[C][C][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][N][C][=N][C][Branch2][Ring1][Branch2][N][C][=C][C][=C][C][Branch1][=N][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=C][Ring1][=C][=N][C][=C][Ring2][Ring1][Branch1][Br],"n'-[3-[[5-bromo-2-[[3-(pyrrolidine-1-carbonylamino)phenyl]amino]pyrimidin-4-yl]amino]propyl]-2,2-dimethylpropanediamide",large,1,2
CHEMBL1223458,2.29,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccncc4,"InChI=1S/C16H12N4O/c1-10-8-15-18-19-16(21)20(15)14-9-12(2-3-13(10)14)11-4-6-17-7-5-11/h2-9H,1H3,(H,19,21)",[C][C][=C][C][=N][N][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],"5-methyl-8-pyridin-4-yl-2h-[1,2,4]triazolo[4,5-a]quinolin-1-one",large,1,2
CHEMBL475817,3.26,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,"InChI=1S/C20H13Cl2F3N4O2/c21-15-5-4-12(28-18(30)10-2-1-3-11(6-10)20(23,24)25)7-14(15)19(31)29-13-8-16(22)17(26)27-9-13/h1-9H,(H2,26,27)(H,28,30)(H,29,31)",[N][C][=N][C][=C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring2][Ring1][Ring1][Cl][C][=C][Ring2][Ring1][=N][Cl],n-(6-amino-5-chloropyridin-3-yl)-2-chloro-5-[[3-(trifluoromethyl)benzoyl]amino]benzamide,large,1,4
